imslp_title,composer_name,work_title,source_category,instrumentation_category,alternate_instrumentations,url,arrangement_count,arrangers
"Qui la vous faict tant regarder (Goudimel, Claude)","Goudimel, Claude",Qui la vous faict tant regarder,For 4 guitars (arr),Quartet,,https://imslp.org/wiki/Qui_la_vous_faict_tant_regarder_%28Goudimel%2C_Claude%29,1,4 Höger
"Qui vult venire post me, SwWV 169 (Sweelinck, Jan Pieterszoon)","Sweelinck, Jan Pieterszoon","Qui vult venire post me, SwWV 169",For guitar (arr),Solo,,https://imslp.org/wiki/Qui_vult_venire_post_me%2C_SwWV_169_%28Sweelinck%2C_Jan_Pieterszoon%29,1,Beuming
"Quia vidisti me Thoma (Hassler, Hans Leo)","Hassler, Hans Leo",Quia vidisti me Thoma,For 4 guitars (arr),Quartet,,https://imslp.org/wiki/Quia_vidisti_me_Thoma_%28Hassler%2C_Hans_Leo%29,1,4 Höger
"Quia vidisti me Thoma, PdPWV Mot181 (Palestrina, Giovanni Pierluigi da)","Palestrina, Giovanni Pierluigi da","Quia vidisti me Thoma, PdPWV Mot181",For 2 guitars (arr),Duo,,https://imslp.org/wiki/Quia_vidisti_me_Thoma%2C_PdPWV_Mot181_%28Palestrina%2C_Giovanni_Pierluigi_da%29,1,2 Höger
"Quid retribuam Domino (Anerio, Felice)","Anerio, Felice",Quid retribuam Domino,For 2 guitars (arr),Duo,,https://imslp.org/wiki/Quid_retribuam_Domino_%28Anerio%2C_Felice%29,1,2 Höger
"Quinta Canzon Francese à 4 (Cavaccio, Giovanni)","Cavaccio, Giovanni",Quinta Canzon Francese à 4,For 4 guitars (arr),Quartet,,https://imslp.org/wiki/Quinta_Canzon_Francese_%C3%A0_4_%28Cavaccio%2C_Giovanni%29,1,4 Höger
"Quinto Ballo detto lo Ninfe di Senna (Allegri, Lorenzo)","Allegri, Lorenzo",Quinto Ballo detto lo Ninfe di Senna,For 4 guitars (arr),Quartet,,https://imslp.org/wiki/Quinto_Ballo_detto_lo_Ninfe_di_Senna_%28Allegri%2C_Lorenzo%29,1,4 Grayson
"Radetzky-Marsch, Op.228 (Strauss Sr., Johann)","Strauss Sr., Johann","Radetzky-Marsch, Op.228",For guitar (arr),Solo,,https://imslp.org/wiki/Radetzky-Marsch%2C_Op.228_%28Strauss_Sr.%2C_Johann%29,1,Mourey
"Recercada tercera sobre 'O Felici Occhi Miei' (Ortiz, Diego)","Ortiz, Diego",Recercada tercera sobre 'O Felici Occhi Miei',For 2 guitars (arr),Duo,,https://imslp.org/wiki/Recercada_tercera_sobre_%27O_Felici_Occhi_Miei%27_%28Ortiz%2C_Diego%29,1,2 Höger
"Recercar 1 (Rotta, Antonio)","Rotta, Antonio",Recercar 1,For guitar (arr),Solo,,https://imslp.org/wiki/Recercar_1_%28Rotta%2C_Antonio%29,1,Apke
"Recercar 2 (Rotta, Antonio)","Rotta, Antonio",Recercar 2,For guitar (arr),Solo,,https://imslp.org/wiki/Recercar_2_%28Rotta%2C_Antonio%29,1,Apke
